Date,A. sp.,A. tamarense,D. acuta,D. acuminata,D. norvegica,Pn. sp.,P. reticulatum,A. spinosum,sst,par,mld,sss,Region
2016-07-18,0,0,0,0,0,0,0,0,13.4297281901042,27.1694416999817,3.30620328585307,33.2604401906331,OldøyaN
2016-07-25,0,0,0,0,0,0,0,0,15.152086575826,37.3446783423424,3.66229589780172,33.131337483724,OldøyaN
2016-08-01,0,0,0,0,0,0,0,0,15.3727200826009,35.6730624437332,10.5297999382019,33.1673329671224,OldøyaN
2016-08-08,0,0,0,0,0,0,0,0,16.0632955233256,29.3986191749573,10.3390356699626,33.1884155273437,OldøyaN
2016-08-15,0,0,0,0,40,0,0,0,14.6564707756042,28.628126223882,24.4428545633952,33.1798235575358,OldøyaN
2016-08-22,0,0,0,0,0,0,0,0,15.8863724072774,27.9391392270724,10.9367631276449,33.028159459432,OldøyaN
2016-08-29,0,0,0,0,0,0,0,0,14.6964737574259,22.0401643117269,19.2286376953125,33.0717862447103,OldøyaN
2016-09-05,0,0,40,0,40,10000,0,0,13.99787012736,19.1246978143851,64.6940587361654,33.0852387746175,OldøyaN
2016-09-12,0,0,0,0,0,0,0,0,13.4909086227417,15.5608532428741,71.6760241190593,32.9653142293294,OldøyaN
2016-09-19,0,0,0,0,0,0,0,0,14.1340764363607,15.7234155833721,62.4176063537598,32.8625246683756,OldøyaN
2016-09-26,0,0,0,0,0,0,0,0,14.1778616905212,13.1050115227699,70.8620936075846,32.8798898061117,OldøyaN
2016-10-03,0,0,0,0,0,0,0,0,13.9280390739441,11.4191567103068,84.0884017944336,32.865961710612,OldøyaN
2016-10-10,0,0,0,0,0,0,0,0,13.2960214614868,12.114581267039,70.2516492207845,32.8734340667725,OldøyaN
2016-10-17,0,0,40,0,0,0,0,0,12.5746855735779,13.291520217215,66.2456080118815,32.9507083892822,OldøyaN
2011-03-22,0,0,0,0,0,0,0,0,5.37926844188145,6.75150174939114,176.036643981934,34.6101864406041,"Møkland,BøiNordland"
2011-03-28,0,0,0,0,0,0,0,0,5.38946005276271,9.23617816748826,174.30341557094,34.6064469473703,"Møkland,BøiNordland"
2011-04-04,40,40,0,0,0,0,0,0,5.6121620450701,12.1584642659063,175.666019984654,34.6064965384347,"Møkland,BøiNordland"
2011-04-12,80,0,0,0,0,0,0,0,5.28809656415667,13.199873374856,176.276464189802,34.4591914585658,"Møkland,BøiNordland"
2011-05-03,0,0,0,0,0,0,0,0,5.98160927636283,26.7736633653226,8.40414387839181,34.4110804966518,"Møkland,BøiNordland"
2011-05-09,0,0,0,50,50,0,0,0,6.04290975843157,35.0163951127425,9.67953722817557,34.3186313084194,"Møkland,BøiNordland"
2011-05-16,0,0,0,0,0,0,0,0,7.42202779224941,36.1739989570949,6.34389271054949,34.0307922363281,"Møkland,BøiNordland"
2011-05-24,0,0,0,0,0,0,0,0,8.41281264168876,24.3261234863945,8.0335168838501,34.3249097551618,"Møkland,BøiNordland"
2011-05-30,120,120,0,0,0,0,0,0,8.4254698072161,28.0400294428286,5.31921771594456,34.1217166355678,"Møkland,BøiNordland"
2011-06-06,0,0,0,0,0,0,0,0,8.28265258244106,27.8468859092049,11.0530383927482,34.2552713666643,"Møkland,BøiNordland"
2011-06-14,0,0,0,0,0,240000,0,0,9.92564405713763,45.1801290874896,4.39264958245414,33.8929677690778,"Møkland,BøiNordland"
2011-06-20,80,40,0,0,0,140000,0,0,11.0845881870815,47.694963766181,7.3031633240836,33.8448993137905,"Møkland,BøiNordland"
2011-06-28,120,120,0,0,0,70000,0,0,11.6487039838518,33.2804993546527,3.97841920171465,33.8226754324777,"Møkland,BøiNordland"
2011-07-11,40,40,0,0,80,130000,0,0,10.5719543184553,48.3802411452584,11.0203361511231,33.8421609061105,"Møkland,BøiNordland"
2011-07-19,0,0,0,0,40,0,0,0,11.4059111731393,30.5874223294465,10.0719660350255,33.8253299168178,"Møkland,BøiNordland"
2011-07-25,0,0,0,0,0,0,0,0,11.2327871322632,27.0147026932758,12.2521266937256,33.8705466134208,"Møkland,BøiNordland"
2011-08-02,0,0,0,0,0,0,0,0,12.8075170516968,30.4672981241475,2.97554564476013,33.6922193254743,"Møkland,BøiNordland"
2011-08-08,0,0,0,0,0,0,0,0,9.48535142626081,31.1829046788423,19.9371904645647,34.0546275547573,"Møkland,BøiNordland"
2011-08-16,0,0,0,0,0,0,0,0,11.2354811259678,29.1776647153108,8.94918387276786,33.8850130353655,"Møkland,BøiNordland"
2011-08-23,0,0,0,0,0,0,0,0,12.5953873225621,24.9279725292455,2.97554564476013,33.7940559387207,"Møkland,BøiNordland"
2011-08-30,80,0,0,0,0,0,0,0,11.3582530702863,19.1452371763146,5.82065429006304,33.7862962995257,"Møkland,BøiNordland"
2011-09-05,0,0,0,0,0,0,0,0,11.6254746573312,17.1804294171541,11.9251025063651,33.7496267046247,"Møkland,BøiNordland"
2011-09-13,240,240,0,0,480,0,0,0,11.3721982410976,11.9011792721956,14.3559810093471,33.7288028172084,"Møkland,BøiNordland"
2011-09-19,0,0,0,0,0,0,0,0,10.8141998563494,10.0338865881381,14.933723449707,33.7444779532296,"Møkland,BøiNordland"
2011-09-27,80,80,0,40,160,0,0,0,10.5305707114083,10.9665410829627,24.7444436209542,33.8128525870187,"Møkland,BøiNordland"
2011-10-03,0,0,0,0,40,0,0,0,10.0174476078578,11.502100826598,34.489756992885,33.9086260114397,"Møkland,BøiNordland"
2012-03-20,40,40,0,0,0,80,0,0,6.01939807619367,12.2287140929181,176.036646161761,34.5153508867536,"Møkland,BøiNordland"
2012-03-27,40,0,0,0,0,480,0,0,6.34485844203404,6.90940718288007,176.276464189802,34.5619196210589,"Møkland,BøiNordland"
2012-04-10,80,80,0,0,0,1640,0,0,5.792441708701,15.4877562496973,176.276464189802,34.3652648925781,"Møkland,BøiNordland"
2012-04-17,280,200,0,0,0,300,0,0,5.67089148930141,22.6482053321341,176.276464189802,34.2905725751604,"Møkland,BøiNordland"
2012-04-23,160,120,0,0,0,0,0,0,5.65142216001238,27.6872371901637,174.347020830427,34.2430866786412,"Møkland,BøiNordland"
2012-04-30,160,120,0,0,40,600,0,0,5.57141767229353,22.7748584229013,172.84271131243,34.1680597577776,"Møkland,BøiNordland"
2012-05-07,0,0,0,0,0,0,0,0,5.31638887950352,22.0140511885933,175.066476004464,34.0601588657924,"Møkland,BøiNordland"
2012-05-14,0,0,0,0,0,0,0,0,6.24790811538696,24.6199736128683,33.9011162349156,34.0525033133371,"Møkland,BøiNordland"
2012-05-22,0,0,0,0,0,200,0,0,6.58597714560373,30.1561597533848,51.0371736798968,34.1862160818917,"Møkland,BøiNordland"
2012-05-29,0,0,0,0,0,7500,0,0,6.87508453641619,22.4783997639366,107.208993094308,34.3079904828753,"Møkland,BøiNordland"
2012-06-05,0,0,0,0,0,500890,0,0,7.70839180265154,34.5596571072288,11.4563683101109,34.1952798025949,"Møkland,BøiNordland"
2012-06-11,40,0,0,0,0,85100,0,0,7.90123701095581,41.8554227041162,7.98991353171212,34.2089658464704,"Møkland,BøiNordland"
2012-06-19,80,0,0,0,0,240,0,0,9.9477105821882,37.1791823117629,5.99506708553859,34.0351017543248,"Møkland,BøiNordland"
2012-06-26,1040,920,0,0,0,740,0,0,9.83052730560303,33.8471452982529,7.36856807981219,33.9939161028181,"Møkland,BøiNordland"
2012-07-02,400,320,0,40,40,17000,0,0,10.4839348111834,33.5982267545617,9.70133883612496,33.9390411376953,"Møkland,BøiNordland"
2012-07-09,520,520,0,0,0,12000,40,0,10.4097557067871,43.1975078530934,6.40929746627808,33.9192646571568,"Møkland,BøiNordland"
2012-07-17,320,320,0,0,80,21600,0,0,10.8051731927054,24.4595584921215,18.1494588851929,34.1330528259277,"Møkland,BøiNordland"
2012-07-23,80,80,0,0,0,3900,0,0,10.9350757598877,20.6385444091714,14.3341793332781,34.0418804713658,"Møkland,BøiNordland"
2012-07-30,520,200,0,0,0,6960,0,0,11.3205836159842,24.383709596551,10.3880893162319,34.0401306152344,"Møkland,BøiNordland"
2012-08-06,0,0,0,0,40,5700,0,2400,11.6573535374233,27.0855799550595,7.49937745503017,33.8880037580218,"Møkland,BøiNordland"
2012-08-13,40,40,0,0,0,4200,0,0,11.7202275139945,24.9300778326781,8.26243359701974,34.0920671735491,"Møkland,BøiNordland"
2012-08-21,40,0,0,0,0,7500,0,0,11.3421411514282,25.2499729550403,13.6256272452218,33.8514464242118,"Møkland,BøiNordland"
2012-08-28,280,280,0,0,40,159800,0,0,11.1003183637347,20.6535616439322,15.6640766688756,33.8132678440639,"Møkland,BøiNordland"
2012-09-03,360,360,0,0,40,20100,0,0,11.1527801241194,16.0224673955337,26.3795629228864,33.9231747218541,"Møkland,BøiNordland"
2012-09-11,1520,1480,0,40,120,900,0,0,10.8064328602382,14.0581350326538,29.9768268040248,33.9557070050921,"Møkland,BøiNordland"
2012-09-17,280,280,0,0,0,2400,0,1200,10.732761655535,12.4396555605142,35.7651514325823,34.1284544808524,"Møkland,BøiNordland"
2012-09-25,40,40,0,0,0,320,0,300,10.4705555779593,9.35121890254643,45.4995656694685,33.764157976423,"Møkland,BøiNordland"
2012-10-01,120,120,0,0,0,800,0,1200,10.5825045449393,8.06222057342529,51.7675263541085,33.6897446768624,"Møkland,BøiNordland"
2006-05-01,0,0,0,0,160,0,0,0,7.11561284065247,28.7180156469345,13.9940742492676,31.3174207687378,Egersund
2006-05-07,0,40,0,0,0,0,0,0,8.03342728614807,39.1775903940201,11.7850267887115,31.9088920593262,Egersund
2006-05-15,0,0,0,0,0,0,0,0,8.49898934364319,43.5103877544403,6.40929746627808,31.6207739830017,Egersund
2006-05-22,0,0,0,0,0,0,0,0,9.41559433937073,38.0777248859406,9.86212582588196,31.5643980979919,Egersund
2006-05-29,0,0,0,0,0,0,40,0,8.82865867614746,43.3495811223984,8.40850429534912,32.4693777084351,Egersund
2006-06-06,0,0,0,0,0,0,0,0,9.05749258995056,50.7260276794434,6.390221118927,32.601393032074,Egersund
2006-06-12,0,0,0,0,0,0,0,0,10.7811114311218,53.8643921136856,4.6695299744606,32.8785652160645,Egersund
2006-06-19,0,0,0,240,1040,390000,0,0,12.705853843689,51.9682235240936,4.74965071678162,31.7733879089355,Egersund
2006-06-26,0,40,0,120,560,0,0,0,14.0904146194458,42.08109126091,4.6695299744606,31.0127926826477,Egersund
2006-07-02,0,0,0,80,40,10000,0,0,15.6780715465546,56.0896217823029,2.97554564476013,31.0670049667358,Egersund
2006-07-09,0,0,0,0,360,0,0,0,17.6501726150513,45.4879815101624,6.40929746627808,30.2473819732666,Egersund
2006-07-17,0,0,0,80,400,0,0,0,14.9456946372986,49.5767934322357,2.97554564476013,32.107624912262,Egersund
2006-07-24,0,0,240,80,800,10000,0,0,17.467954826355,47.1935857772827,2.97554564476013,31.0546187400818,Egersund
2006-07-31,0,0,160,80,40,10000,0,0,17.9479971885681,43.3106817245483,6.40929746627808,31.1110854148865,Egersund
2006-08-07,0,0,80,0,0,0,0,0,19.2000735282898,42.6775192260742,6.390221118927,29.7236980438232,Egersund
2006-08-14,0,0,40,0,0,0,0,0,18.7994325637817,41.294885635376,6.54283225536346,30.2413140296936,Egersund
2006-08-20,0,0,40,0,0,0,0,0,19.4847786903381,36.4488437652588,6.40929746627808,30.6332810401916,Egersund
2006-08-28,0,0,0,0,0,0,0,0,18.6504828453064,29.5776794433594,6.47797250747681,30.4554557800293,Egersund
2006-09-04,0,0,0,40,40,0,0,0,16.5912644386292,22.4274266719818,10.1482715606689,31.0068508148193,Egersund
2006-09-18,0,0,0,40,0,30000,0,0,16.7170310974121,22.7745980739593,29.3162388801575,30.9124855995178,Egersund
2006-09-25,0,0,0,0,0,0,0,0,16.5586529731751,16.3558510065079,24.4441259384155,31.2030116081238,Egersund
2006-10-02,0,0,0,0,0,0,0,0,16.4111162185669,13.939127767086,15.5430779457092,31.8014464378357,Egersund
2006-10-09,0,0,0,0,0,0,0,0,15.7170348644257,15.3293414950371,20.3503303527832,31.8147193908691,Egersund
2006-10-16,0,0,40,0,0,0,0,0,14.806800699234,10.9867088228464,43.1695209503174,31.9809632301331,Egersund
2006-10-23,0,0,0,0,0,0,0,0,14.366072511673,4.17323706150055,45.2145105361939,32.7032697677612,Egersund
2006-10-30,0,0,40,0,0,0,0,0,13.3669702529907,4.2657151594162,53.753106880188,33.1815029144287,Egersund
2007-02-26,0,0,0,0,0,0,0,0,6.85294322967529,5.98545533418655,278.186946105957,34.5707893371582,Egersund
2007-03-04,0,0,0,0,0,0,0,0,6.0280855178833,6.950397336483,242.762075805664,34.1494613647461,Egersund
2007-03-12,0,0,0,0,0,0,0,0,5.61707708835602,9.64889317452908,260.098712921143,33.8030450820923,Egersund
2007-03-26,0,0,0,0,0,250000,0,0,6.34320211410522,20.9932506024837,286.080769348145,33.9053701400757,Egersund
2007-04-10,0,0,0,0,0,0,0,0,6.67149469852448,26.5282410621643,263.196715545654,33.5917367935181,Egersund
2007-04-16,0,0,0,0,0,0,0,0,7.64507303237915,27.7048069477081,7.08460202217102,33.3243055343628,Egersund
2007-04-23,0,0,0,0,0,0,0,0,7.34277718067169,32.6469550132751,3.03659012317657,33.8655780792236,Egersund
2007-04-30,0,0,0,40,0,40000,0,0,9.01112351417542,34.4923196792603,2.97554564476013,33.4201232910156,Egersund
2007-05-07,0,0,0,0,0,0,0,0,9.08929796218872,35.2877893209457,10.4840163230896,32.1627466201782,Egersund
2007-05-14,0,0,0,0,0,0,0,0,8.4964282989502,41.5617508411408,8.22918608188629,32.9804039001465,Egersund
2007-05-22,0,0,0,0,0,0,0,0,10.648112487793,38.2867197036743,6.390221118927,31.3730595588684,Egersund
2007-05-29,0,0,0,0,160,140000,0,0,12.5525270462036,38.6991057634354,6.12315151691437,30.7352149009705,Egersund
2007-06-04,0,0,0,0,40,140000,0,0,12.7162968635559,43.3430785894394,2.97554564476013,30.6427599906921,Egersund
2007-06-11,0,0,0,0,0,310000,0,0,17.0749467849731,49.4273322582245,2.97554564476013,30.608837890625,Egersund
2007-06-18,0,0,0,0,0,0,0,0,13.5367059230804,51.8214141607285,2.97554564476013,30.9861114501953,Egersund
2007-06-25,0,0,0,0,80,80000,0,0,14.8289659500122,57.39029712677,2.97554564476013,30.9245400428772,Egersund
2007-07-02,0,0,0,0,0,0,0,0,13.328792142868,37.5814495563507,10.1482715606689,31.4654850959778,Egersund
2007-07-09,0,0,0,0,40,0,0,0,14.7871140003204,33.6080364942551,6.40929746627808,29.2581987380981,Egersund
2007-07-16,0,0,0,0,0,20000,0,0,14.1805968761444,32.465339756012,6.47797250747681,30.8058625221252,Egersund
2007-07-23,0,0,0,40,40,0,0,0,14.8454179763794,36.3326478481293,2.97554564476013,30.985880947113,Egersund
2007-07-31,0,0,0,0,0,50000,0,0,12.6677708625793,36.2971784591675,10.1406414031982,32.7984634399414,Egersund
2007-08-06,0,0,240,80,0,0,0,0,15.5827861309052,33.7029121875763,10.2016855239868,32.153303527832,Egersund
2007-08-13,0,0,0,0,0,20000,0,0,17.0449969291687,37.7156969070435,6.40929746627808,31.3564601898193,Egersund
2007-08-19,0,0,0,0,0,0,0,0,16.1540119171143,30.0149583816528,14.2687745094299,31.514278793335,Egersund
2007-08-27,0,0,0,40,0,0,0,0,16.1309872627258,36.7723422050476,14.4213857650757,31.7782689094543,Egersund
2007-09-03,0,0,0,40,0,40000,0,0,13.0700646877289,30.4993308544159,14.4213857650757,33.0764940261841,Egersund
2007-09-10,0,0,0,0,0,80000,0,0,11.641263628006,27.1055880308151,17.3324440956116,34.0303647994995,Egersund
2007-09-17,0,0,0,0,0,20000,0,0,11.7173927783966,22.6987360477448,19.2286376953125,34.0657344818115,Egersund
2007-09-24,0,0,0,40,0,200000,0,0,12.8490055561066,17.9136995851994,26.8286761283874,33.2273916244507,Egersund
2007-10-01,0,0,0,0,0,0,0,0,13.1675139427185,16.2759084224701,41.5442106246948,31.1778519630432,Egersund
2007-10-08,0,0,0,0,0,40000,0,0,12.6716886043549,15.3965995132923,39.0795408248901,31.4579141616821,Egersund
2007-10-15,0,0,0,0,0,0,0,0,12.1510902881622,11.0819151878357,35.7259082794189,32.0997789382935,Egersund
2007-10-22,0,0,0,0,0,0,0,0,11.2798134326935,10.7852608263493,45.8020637512207,32.7339183807373,Egersund
2007-10-29,0,0,0,0,0,0,0,0,11.0452816486359,10.3871402936935,61.0250314712524,32.4232469558716,Egersund
2008-03-02,0,0,0,0,0,0,0,0,6.89470977783203,8.74992890059948,47.1641187667847,34.1581106185913,Egersund
2008-03-10,0,0,0,0,0,0,0,0,6.54367973804474,8.91238440871239,68.7586038589478,34.1987678527832,Egersund
2008-03-25,0,0,0,0,0,0,0,0,5.36670777797699,20.0104189038277,44.6078805923462,33.5096324920654,Egersund
2008-03-31,0,0,0,0,0,1050000,0,0,5.93581159114838,18.9419736385345,83.4893985748291,33.4010946273804,Egersund
2008-04-07,0,0,0,0,40,40000,80,0,6.1711029291153,20.1471466779709,66.7479503631592,33.0761901855469,Egersund
2008-04-14,0,0,0,0,200,0,0,0,6.07514283657074,29.464202606678,15.6155683040619,32.9592985153198,Egersund
2008-04-21,0,0,0,40,160,0,0,0,8.11025495529175,41.3837238311768,2.97554564476013,32.3118288040161,Egersund
2008-04-28,0,0,0,200,80,0,0,0,8.19395964145661,26.3626571536064,17.3438904285431,32.1052635192871,Egersund
2008-05-05,0,0,0,0,120,0,0,0,10.1425500869751,37.8205302476883,2.97554564476013,31.705907535553,Egersund
2008-05-13,0,0,0,0,40,0,80,0,12.5246720314026,47.5542610645294,2.97554564476013,30.9644387245178,Egersund
2008-05-19,0,0,0,80,40,0,0,0,9.10590839385986,51.9277486801147,6.52375588417053,32.1141964912415,Egersund
2008-05-26,0,0,0,0,0,0,0,0,10.9090385437012,54.5218411445618,2.97554564476013,32.5177122116089,Egersund
2008-06-02,0,0,0,40,0,0,40,0,13.0983532428741,54.9238163948059,2.97554564476013,31.0237578392029,Egersund
2008-06-09,0,0,0,40,80,0,80,0,16.0636238098145,55.3519268751144,6.390221118927,31.0754330635071,Egersund
2008-06-16,0,0,0,0,0,0,0,0,11.735397195816,48.2851501464844,3.36470420360565,33.2542554855347,Egersund
2008-06-23,0,0,40,160,40,550000,0,0,10.2443626403809,36.8604966402054,10.1482715606689,33.6532541275024,Egersund
2008-06-30,0,0,0,0,120,650000,0,0,12.8568257331848,48.1887278079987,3.33799722194672,30.7992095947266,Egersund
2008-07-07,0,0,40,160,0,20000,160,0,16.1058197498322,47.1000282287598,6.40929746627808,29.7813117980957,Egersund
2008-07-14,0,0,0,0,40,0,0,0,17.0714789390564,41.6672575950623,6.40929746627808,29.9787964820862,Egersund
2008-07-21,0,0,0,40,40,0,0,0,15.8563826084137,41.7410623550415,2.97554564476013,30.4943222045898,Egersund
2008-08-11,0,0,0,0,40,40000,0,0,17.0365772247314,29.4136363983154,10.1482715606689,31.4041171073914,Egersund
2008-08-18,0,0,0,120,0,0,0,0,17.6325977325439,34.8825037240982,2.97554564476013,31.9519926071167,Egersund
2008-08-25,0,0,0,80,0,0,0,0,17.5908045768738,33.2722773075104,10.0681508541107,31.3938727378845,Egersund
2008-09-01,0,0,0,0,0,0,0,0,16.7615200996399,28.5044374465942,13.5896546840668,31.9882692337036,Egersund
2008-09-08,0,0,0,0,0,0,0,0,16.2744855880737,21.9459490776062,17.7940928459167,32.092989730835,Egersund
2008-09-15,0,0,0,240,0,0,0,0,15.8878250598907,18.9405381441116,58.1559413909912,32.7254865646362,Egersund
2008-09-22,0,0,0,80,0,30000,0,0,15.6936308383942,20.5067421197891,37.5801345825195,32.3830764770508,Egersund
2008-09-30,0,0,0,0,0,0,0,0,14.8101761817932,18.46428129673,26.6112049102783,32.4322601318359,Egersund
2008-10-06,0,0,0,0,0,0,0,0,13.553707742691,15.801145362854,25.7985503196716,33.5553960800171,Egersund
2008-10-13,0,0,0,0,0,0,0,0,13.8744238853455,9.59112138748169,41.7502365112305,32.5287063598633,Egersund
2008-10-20,0,0,0,0,0,0,0,0,13.1182191371918,7.4180425286293,45.1343896865845,32.5466386795044,Egersund
2008-10-27,0,0,0,0,0,0,0,0,12.2659257411957,6.90790503535952,65.546137046814,33.0972812652588,Egersund
2009-03-30,0,0,0,80,80,0,0,0,5.18672091960907,18.8384157538414,119.089773178101,32.8244924545288,Egersund
2009-04-14,0,0,0,120,0,0,0,0,6.56900703907013,19.3424874305725,4.61611596345902,31.7865445137024,Egersund
2009-04-20,0,0,0,40,0,0,0,0,7.54405100345612,31.8327631235123,6.390221118927,31.5336208343506,Egersund
2009-04-27,0,0,0,120,80,0,0,0,8.47830867767334,32.8246182322502,5.32957348823547,31.0304999351501,Egersund
2009-05-04,0,0,0,40,80,0,0,0,9.24251379966736,36.9118156909943,6.77556443214417,31.0014293670654,Egersund
2009-05-11,0,0,0,240,0,180000,0,0,8.68569521903992,42.5072658061981,12.2581219673157,31.4110902786255,Egersund
2009-05-18,0,0,0,0,440,460000,40,0,9.47802391052246,38.9019204139709,19.7093628883362,32.3574670791626,Egersund
2009-05-25,0,0,0,80,280,30000,40,0,11.225864315033,32.5046704530716,2.97554564476013,31.8748647689819,Egersund
2009-06-02,0,0,0,0,0,190000,0,0,9.23283967971802,50.1897062301636,6.8442394733429,33.3114627838135,Egersund
2009-06-08,0,0,0,0,160,480000,0,0,11.8352581977844,53.5956773757935,2.97554564476013,30.6797339439392,Egersund
2009-06-15,0,0,0,80,0,110000,0,0,8.65960440635681,51.2408424854279,7.13038539886475,33.1745782852173,Egersund
2009-06-22,160,0,0,80,80,0,0,0,9.96933770179748,56.1653887033463,2.97554564476013,33.9787528991699,Egersund
2009-06-29,0,0,40,160,0,20000,0,0,15.779264497757,58.75473279953,2.97554564476013,30.3968842506409,Egersund
2009-07-06,0,0,0,0,0,50000,0,0,18.9015124320984,56.0240778923035,2.97554564476013,29.9617477416992,Egersund
2009-07-13,0,0,0,0,0,0,0,0,14.7667794704437,48.7558522224426,6.27576267719269,31.5213073730469,Egersund
2009-07-20,0,0,0,40,0,0,0,0,18.3101556777954,36.3621216535568,6.40929746627808,29.681466960907,Egersund
2009-07-27,0,0,0,0,0,0,0,0,17.2081746101379,39.9117294311523,6.40929746627808,30.0578915596008,Egersund
2009-08-03,0,0,0,0,0,20000,0,0,15.8763805389404,34.6549185276031,2.97554564476013,31.1335666656494,Egersund
2009-08-10,0,0,0,160,80,0,0,0,17.7438968658447,32.4314653635025,2.97554564476013,31.028399848938,Egersund
2009-08-17,0,0,0,80,0,20000,0,0,15.7471038818359,30.5387210607529,10.232207775116,31.526943397522,Egersund
2009-08-24,0,0,0,0,0,0,0,0,16.3974996566772,28.1092375278473,17.2942916870117,32.0556474685669,Egersund
2009-09-01,0,0,0,40,0,0,0,0,16.3094864845276,22.9581959724426,18.5304419517517,31.7386169433594,Egersund
2009-09-07,0,0,0,120,0,0,0,0,16.0583301544189,19.4110530614853,15.5850460529327,32.1721038818359,Egersund
2009-09-14,0,0,0,0,0,10000,40,0,15.8724864959717,20.1078112840652,6.30246963500977,32.4697065353394,Egersund
2009-09-21,0,0,0,0,0,0,0,0,15.5673753738403,24.658240032196,28.1029792785645,32.5385255813599,Egersund
2009-09-28,0,0,0,0,0,0,0,0,14.0732815265656,18.4108212590218,23.4826756477356,33.2047204971313,Egersund
2009-10-05,0,0,0,80,40,20000,0,0,13.1696849346161,14.916112434864,34.8064273834228,33.6622791290283,Egersund
2009-10-12,40,0,0,0,0,0,0,0,13.1443533420563,12.8830110013485,64.9891044616699,33.1159910202026,Egersund
2009-10-19,0,0,0,0,0,0,0,0,12.6222653865814,11.4190477371216,62.2382884979248,32.5014673233032,Egersund
2010-03-15,0,0,0,0,0,20000,0,0,4.77357773780823,16.3408427715302,205.223538970947,33.958655166626,Egersund
2010-03-22,0,0,0,40,0,0,40,0,4.78598840236664,16.2321954548359,192.408009338379,33.5600421905518,Egersund
2010-04-12,0,0,0,0,40,0,0,0,6.18891000747681,30.7408316493034,2.97554564476013,31.848816204071,Egersund
2010-04-19,0,0,0,0,0,0,0,0,6.05559189319611,34.3853660345078,14.7990984916687,32.2762897491455,Egersund
2010-04-26,0,0,0,40,0,0,0,0,6.36642875671387,29.2738302707672,12.1245872974396,32.5475191116333,Egersund
2010-05-03,0,0,0,0,0,0,0,0,6.97614064216614,33.9714022755623,10.6595191955566,33.1676811218262,Egersund
2010-05-06,0,0,0,0,0,0,0,0,7.80016868114471,42.8854363679886,2.97554564476013,33.4047416687012,Egersund
2010-05-10,0,0,0,120,80,370000,0,0,7.36787965297699,48.2288770198822,10.1482715606689,33.5615398406982,Egersund
2010-05-18,0,0,0,40,400,0,0,0,7.44151322841644,47.5764009952545,8.36272087097168,33.2650119781494,Egersund
2010-05-25,0,0,0,40,600,60000,0,0,6.98817148208618,51.1547188043594,8.40850429534912,34.127419090271,Egersund
2010-05-31,0,0,0,0,80,0,0,0,9.33222508430481,52.0097619771957,2.97554564476013,33.5435583114624,Egersund
2010-06-07,0,0,0,80,600,120000,80,0,9.89371542930603,53.8137744903565,4.6695299744606,33.227783203125,Egersund
2010-06-14,0,0,80,0,320,0,320,0,8.18121600151062,48.1310899019241,8.27496950626373,33.6435125350952,Egersund
2010-06-21,0,0,0,40,320,370000,40,0,7.34738018512726,47.5710779190063,4.6695299744606,34.4074491500854,Egersund
2010-06-28,0,0,440,40,120,130000,80,0,12.7531649589539,47.6375263214111,2.97554564476013,32.3339530944824,Egersund
2010-07-05,0,0,0,0,120,70000,0,0,13.8347853660584,40.842281293869,6.4550808429718,31.9442440986633,Egersund
2010-07-12,0,0,0,0,120,0,0,0,15.9350065231323,35.8819832086563,6.40929746627808,29.8444211006165,Egersund
2010-07-19,0,0,0,0,0,0,0,0,15.770503950119,34.8192420959473,10.1482715606689,30.1163319587708,Egersund
2010-07-27,0,0,0,0,0,0,0,0,17.5523141860962,42.108752822876,3.26550691127777,29.4155114173889,Egersund
2010-08-02,0,0,0,0,0,0,0,0,15.1862895011902,36.2846420764923,4.76491192579269,30.9107316970825,Egersund
2010-08-09,0,0,0,0,0,0,0,0,16.4598814964294,34.7018792390823,6.40929746627808,30.9990081787109,Egersund
2010-08-16,0,0,0,0,80,0,0,0,18.1117458343506,30.067311668396,6.40929746627808,30.4886103630066,Egersund
2010-08-23,0,0,40,0,40,0,0,0,17.3506916999817,25.8486819028854,10.232207775116,30.9444939613342,Egersund
2010-08-30,0,0,0,0,80,0,0,0,14.1771880149841,28.7302690029144,8.27496950626373,32.3926425933838,Egersund
2010-09-06,0,0,0,0,0,0,0,0,16.0952896118164,32.7607844233513,9.72859115600586,31.1124546051025,Egersund
2010-09-13,0,0,0,0,0,0,0,0,15.7080125808716,22.5496420860291,24.9897113800049,31.5665670394897,Egersund
2010-09-20,0,0,0,0,40,0,0,0,12.3697604179382,18.2077849507332,14.8906650543213,32.8345714569092,Egersund
2010-09-27,0,0,0,0,0,0,0,0,14.0690009117126,16.2231110692024,21.7734302520752,31.0798797607422,Egersund
2010-10-04,0,0,0,0,0,20000,0,0,13.0394931793213,10.6400396108627,60.9678014755249,32.1493041992187,Egersund
2011-03-14,0,0,0,0,0,0,0,0,3.57889709472656,10.2700056314468,186.265414047241,33.2652906417847,Egersund
2011-03-21,0,0,0,0,0,0,0,0,3.52534497976303,17.0790791988373,136.670586013794,33.1626472473145,Egersund
2011-03-28,0,0,0,0,40,0,0,0,3.69339151382446,21.2605910003185,117.239363479614,33.162006187439,Egersund
2011-04-04,0,0,0,0,160,0,0,0,4.21259064674377,18.7979609012604,110.032302379608,33.2073038101196,Egersund
2011-04-11,0,0,0,0,80,0,0,0,5.68924379348755,24.0684047341347,3.72715582847595,33.6261430740356,Egersund
